법정동코드,위도,경도,산출방식,코드보정
4380025000,36.960926,128.391185,면적중심,
4380025300,37.046187,128.301724,면적중심,
4380031000,36.868314,128.379858,면적중심,
4380032000,37.01462,128.431447,면적중심,
4380033000,37.068304,128.500095,면적중심,
4380034000,37.097268,128.346713,면적중심,
4380035000,36.995048,128.275839,면적중심,
4380036000,36.89773,128.290105,면적중심,
4413110100,36.808444,127.147656,면적중심,
4413110200,36.814196,127.152219,면적중심,
4413110300,36.809868,127.152417,면적중심,
4413110400,36.80106,127.148327,면적중심,
4413110500,36.800316,127.151797,면적중심,
4413110600,36.805409,127.15023,면적중심,
4413110700,36.80703,127.160879,면적중심,
4413110800,36.79686,127.172145,면적중심,
4413110900,36.791247,127.15313,면적중심,
4413111000,36.780843,127.173683,면적중심,
4413111100,36.780205,127.153621,면적중심,
4413111200,36.815423,127.18647,면적중심,
4413111300,36.809932,127.134147,면적중심,
4413111400,36.797901,127.142503,면적중심,
4413111500,36.788697,127.139696,면적중심,
4413111600,36.77779,127.127171,면적중심,
4413111700,36.802501,127.132632,면적중심,
4413111800,36.824469,127.162799,면적중심,
4413111900,36.838031,127.188931,면적중심,
4413112000,36.763903,127.148736,면적중심,
4413125000,36.788448,127.212562,면적중심,
4413131000,36.737688,127.122332,면적중심,
4413132000,36.676636,127.09267,면적중심,
4413133000,36.835069,127.271817,면적중심,
4413134000,36.732156,127.236569,면적중심,
4413135000,36.725206,127.285809,면적중심,
4413136000,36.795383,127.312945,면적중심,
4413137000,36.781066,127.367161,면적중심,
4413310100,36.808258,127.14479,면적중심,
4413310200,36.820993,127.140493,면적중심,
4413310300,36.827671,127.116405,면적중심,
4413310400,36.833456,127.143301,면적중심,
4413310500,36.844022,127.126519,면적중심,
4413310600,36.84769,127.111244,면적중심,
4413310700,36.800701,127.122394,면적중심,
4413310800,36.809148,127.106392,면적중심,
4413310900,36.857534,127.134092,면적중심,
4413311000,36.856029,127.158809,면적중심,
4413311100,36.845352,127.153113,면적중심,
4413325000,36.932113,127.128331,면적중심,
4413325300,36.873846,127.195159,면적중심,
4413325600,36.885333,127.137881,면적중심,
4413331000,36.910499,127.225729,면적중심,
4415010100,36.454034,127.119548,면적중심,
4415010200,36.448144,127.119184,면적중심,
4415010300,36.447268,127.124662,면적중심,
4415010400,36.453844,127.125847,면적중심,
4415010500,36.458538,127.125979,면적중심,
4415010600,36.458966,127.118718,면적중심,
4415010700,36.457518,127.10814,면적중심,
4415010800,36.464827,127.122121,면적중심,
4415010900,36.452069,127.135057,면적중심,
4415011000,36.432252,127.124044,면적중심,
4415011100,36.438026,127.094507,면적중심,
4415011200,36.42513,127.106171,면적중심,
4415011300,36.40969,127.092529,면적중심,
4415011400,36.405116,127.113949,면적중심,
4415011500,36.428562,127.148234,면적중심,
4415011600,36.446579,127.151137,면적중심,
4415011700,36.432879,127.176228,면적중심,
4415011800,36.460755,127.172539,면적중심,
4415011900,36.466237,127.156494,면적중심,
4415012000,36.470168,127.136471,면적중심,
4415012100,36.483304,127.146077,면적중심,
4415012200,36.481551,127.120705,면적중심,
4415012300,36.490398,127.111773,면적중심,
4415012400,36.435088,127.072586,면적중심,
4415012500,36.454948,127.191317,면적중심,
4415012600,36.487856,127.167253,면적중심,
4415012700,36.478632,127.181612,면적중심,
4415025000,36.59651,126.968386,면적중심,
4415031000,36.374716,127.069642,면적중심,
4415032000,36.326203,127.02943,면적중심,
4415033000,36.368359,127.15784,면적중심,
4415034000,36.384003,127.238723,면적중심,
4415036000,36.544231,127.159387,면적중심,
4415037000,36.599345,127.098148,면적중심,
4415038000,36.47471,127.058208,면적중심,
4415039000,36.538858,127.03369,면적중심,
4415040000,36.506061,126.945873,면적중심,
4418010100,36.355026,126.580373,면적중심,
4418010200,36.368246,126.610073,면적중심,
4418010300,36.363633,126.627294,면적중심,
4418010400,36.34971,126.617949,면적중심,
4418010500,36.33416,126.616316,면적중심,
4418010600,36.340496,126.594181,면적중심,
4418010700,36.339781,126.577729,면적중심,
4418010800,36.335814,126.559439,면적중심,
4418010900,36.325836,126.552695,면적중심,
4418011000,36.318005,126.525831,면적중심,
4418025000,36.240313,126.587145,면적중심,
4418031000,36.410459,126.579831,면적중심,
4418032000,36.385723,126.445374,면적중심,
4418033000,36.483564,126.530193,면적중심,
4418034000,36.452107,126.604221,면적중심,
4418035000,36.4034,126.659657,면적중심,
4418036000,36.296527,126.578727,면적중심,
4418038000,36.202916,126.62055,면적중심,
4418039000,36.24306,126.682578,면적중심,
4418040000,36.329436,126.660757,면적중심,
4418041000,36.381079,126.555486,면적중심,
4420010100,36.784776,127.001905,면적중심,
4420010200,36.792661,126.985908,면적중심,
4420010300,36.77619,126.983329,면적중심,
4420010400,36.75158,126.965974,면적중심,
4420010500,36.743035,126.97882,면적중심,
4420010600,36.755733,126.986088,면적중심,
4420010700,36.759632,127.005308,면적중심,
4420010800,36.749179,127.01324,면적중심,
4420010900,36.755958,127.028198,면적중심,
4420011000,36.763291,127.022092,면적중심,
4420011100,36.771933,127.021995,면적중심,
4420011200,36.770143,126.998846,면적중심,
4420011300,36.783321,127.022363,면적중심,
4420011400,36.792777,127.014577,면적중심,
4420011500,36.793491,126.970799,면적중심,
4420011600,36.781591,126.969022,면적중심,
4420011700,36.768238,126.969902,면적중심,
4420011800,36.784574,127.033708,면적중심,
4420011900,36.769565,127.035266,면적중심,
4420025000,36.82176,126.982234,면적중심,
4420025300,36.754092,127.068366,면적중심,
4420031000,36.703499,126.994184,면적중심,
4420033000,36.809154,127.068462,면적중심,
4420035000,36.858059,127.047804,면적중심,
4420036000,36.910915,127.039081,면적중심,
4420037000,36.885131,126.962601,면적중심,
4420038000,36.859881,126.885072,면적중심,
4420039000,36.793146,126.86915,면적중심,
4420040000,36.7408,126.904061,면적중심,
4420041000,36.790767,126.933831,면적중심,
4421010100,36.783133,126.445191,면적중심,
4421010200,36.78589,126.459833,면적중심,
4421010300,36.796203,126.431253,면적중심,
4421010400,36.798707,126.469642,면적중심,
4421010500,36.786599,126.480196,면적중심,
4421010600,36.767354,126.489727,면적중심,
4421010700,36.772062,126.469301,면적중심,
4421010800,36.761736,126.459719,면적중심,
4421010900,36.766753,126.440546,면적중심,
4421011000,36.748579,126.443359,면적중심,
4421011100,36.731149,126.45379,면적중심,
4421011200,36.749374,126.477303,면적중심,
4421011300,36.734258,126.479892,면적중심,
4421011400,36.735591,126.497812,면적중심,
4421025000,36.965508,126.420725,면적중심,
4421031000,36.748628,126.417521,면적중심,
4421032000,36.680412,126.396034,면적중심,
4421033000,36.817956,126.367179,면적중심,
4421034000,36.875963,126.429934,면적중심,
4421036000,36.834058,126.460502,면적중심,
4421037000,36.796305,126.516206,면적중심,
4421038000,36.778091,126.592865,면적중심,
4421039000,36.713853,126.539908,면적중심,
4421040000,36.6664,126.511717,면적중심,
4423010100,36.207752,127.085476,내부점보정,
4423010200,36.205495,127.087997,면적중심,
4423010300,36.209652,127.085784,면적중심,
4423010400,36.19728,127.074802,면적중심,
4423010500,36.198259,127.095038,면적중심,
4423010600,36.184833,127.069027,면적중심,
4423010700,36.202831,127.110275,면적중심,
4423010800,36.212429,127.101801,면적중심,
4423010900,36.183007,127.101902,면적중심,
4423011000,36.187082,127.08647,면적중심,
4423011100,36.190062,127.113783,면적중심,
4423025000,36.152663,127.018329,면적중심,
4423025300,36.110011,127.103109,면적중심,
4423031000,36.199541,127.027707,면적중심,
4423032000,36.241888,127.08335,면적중심,
4423033000,36.288157,127.106284,면적중심,
4423034000,36.292042,127.16423,면적중심,
4423035000,36.206095,127.144363,면적중심,
4423036000,36.229584,127.199014,면적중심,
4423038000,36.188606,127.286991,면적중심,
4423039000,36.138561,127.233874,면적중심,
4423040000,36.140484,127.168806,면적중심,
4423041000,36.163805,127.111576,면적중심,
4423042000,36.160906,127.05451,면적중심,
4425010100,36.272634,127.251562,면적중심,
4425031000,36.253067,127.26004,면적중심,
4425031500,36.276785,127.221342,면적중심,
4425033000,36.32103,127.229418,면적중심,
4427010100,36.894679,126.633537,면적중심,
4427010200,36.892117,126.618666,면적중심,
4427010300,36.913181,126.626518,면적중심,
4427010400,36.91114,126.650166,면적중심,
4427010500,36.897206,126.671793,면적중심,
4427010600,36.891558,126.652718,면적중심,
4427010700,36.875632,126.645292,면적중심,
4427010800,36.879131,126.611563,면적중심,
4427010900,36.862523,126.631128,면적중심,
4427011000,36.847214,126.619734,면적중심,
4427011100,36.825049,126.611541,면적중심,
4427025000,36.793085,126.774384,면적중심,
4427025300,36.92608,126.738934,면적중심,
4427031000,36.942712,126.57722,면적중심,
4427032000,37.006862,126.542692,면적중심,
4427033000,36.914217,126.514652,면적중심,
4427034000,36.859249,126.565492,면적중심,
4427035000,36.814889,126.660274,면적중심,
4427036000,36.844922,126.708237,면적중심,
4427037000,36.829602,126.807967,면적중심,
4427038000,36.884836,126.786464,면적중심,
4427039000,36.955105,126.675773,면적중심,
4471025000,36.095936,127.472037,면적중심,
4471031000,36.136279,127.465916,면적중심,
4471032000,36.129096,127.5654,면적중심,
4471033000,36.059319,127.57888,면적중심,
4471034000,36.18158,127.542444,면적중심,
4471035000,36.028963,127.508035,면적중심,
4471036000,36.049571,127.429829,면적중심,
4471037000,36.14079,127.375161,면적중심,
4471038000,36.200833,127.397166,면적중심,
4471039000,36.204574,127.491635,면적중심,
4476025000,36.286245,126.947797,면적중심,
4476031000,36.28528,126.875771,면적중심,
4476032000,36.328147,126.817212,면적중심,
4476033000,36.321964,126.721214,면적중심,
4476034000,36.279864,126.762678,면적중심,
4476035000,36.253039,126.816951,면적중심,
4476036000,36.229888,126.761333,면적중심,
4476037000,36.1992,126.729795,면적중심,
4476038000,36.212868,126.806836,면적중심,
4476039000,36.173354,126.826173,면적중심,
4476040000,36.117746,126.855432,면적중심,
4476041000,36.173245,126.890518,면적중심,
4476042000,36.225879,126.901241,면적중심,
4476043000,36.18082,126.957589,면적중심,
4476044000,36.236737,126.995147,면적중심,
4476045000,36.27049,127.024022,면적중심,
4477025000,36.020033,126.687303,면적중심,
4477025300,36.085446,126.70154,면적중심,
4477031000,36.048976,126.691715,면적중심,
4477032000,36.051366,126.786388,면적중심,
4477033000,36.078903,126.759713,면적중심,
4477034000,36.087308,126.826156,면적중심,
4477035000,36.136716,126.790291,면적중심,
4477036000,36.11767,126.753397,면적중심,
4477037000,36.151195,126.738415,면적중심,
4477038000,36.154419,126.680163,면적중심,
4477039000,36.110697,126.660692,면적중심,
4477040000,36.141808,126.613058,면적중심,
4477041000,36.163165,126.551119,면적중심,
4479025000,36.448815,126.790186,면적중심,
4479031000,36.527484,126.853982,면적중심,
4479032000,36.447183,126.859692,면적중심,
4479033000,36.423612,126.93714,면적중심,
4479034000,36.413468,126.994098,면적중심,
4479035000,36.349092,126.948359,면적중심,
4479036000,36.365442,126.884156,면적중심,
4479037000,36.391419,126.771597,면적중심,
4479038000,36.442974,126.71558,면적중심,
4479039000,36.498731,126.781803,면적중심,
4480025000,36.593036,126.662744,면적중심,
4480025300,36.508658,126.638571,면적중심,
4480025600,36.641404,126.685417,면적중심,
4480032000,36.608102,126.730513,면적중심,
4480033000,36.556711,126.704683,면적중심,
4480034000,36.50244,126.708496,면적중심,
4480035000,36.53063,126.587938,면적중심,
4480036000,36.550156,126.54801,면적중심,
4480037000,36.574359,126.493144,면적중심,
4480038000,36.618529,126.547895,면적중심,
4480039000,36.573056,126.618844,면적중심,
4481025000,36.70374,126.855041,면적중심,
4481025300,36.691331,126.714805,면적중심,
4481031000,36.666678,126.917936,면적중심,
4481032000,36.60256,126.879728,면적중심,
4481033000,36.563822,126.793612,면적중심,
4481034000,36.633045,126.82126,면적중심,
4481035000,36.6459,126.77467,면적중심,
4481036000,36.677883,126.62688,면적중심,
4481037000,36.744403,126.667601,면적중심,
4481038000,36.755912,126.72379,면적중심,
4481039000,36.744667,126.805969,면적중심,
4481040000,36.692666,126.790969,면적중심,
4482525000,36.753523,126.312583,면적중심,
4482525300,36.521106,126.357773,면적중심,
4482531000,36.434566,126.396679,면적중심,
4482532000,36.652454,126.309316,면적중심,
4482533000,36.714876,126.227667,내부점보정,
4482534000,36.777541,126.179682,면적중심,
4482535000,36.837614,126.234255,면적중심,
4482536000,36.887155,126.283609,면적중심,
5211110100,35.816693,127.142278,면적중심,45→52
5211110200,35.817163,127.143699,면적중심,45→52
5211110300,35.817633,127.145164,면적중심,45→52
5211110400,35.815234,127.144913,면적중심,45→52
5211110500,35.81779,127.147362,면적중심,45→52
5211110600,35.81806,127.14946,면적중심,45→52
5211110700,35.82074,127.149005,면적중심,45→52
5211110800,35.81854,127.150997,면적중심,45→52
5211110900,35.818829,127.152553,면적중심,45→52
5211111000,35.816025,127.152512,면적중심,45→52
5211111100,35.813571,127.148348,면적중심,45→52
5211111200,35.813158,127.144905,면적중심,45→52
5211111300,35.814827,127.141954,면적중심,45→52
5211111400,35.814115,127.140513,면적중심,45→52
5211111500,35.81707,127.140099,면적중심,45→52
5211111600,35.81987,127.138488,면적중심,45→52
5211111700,35.820238,127.14303,면적중심,45→52
5211111800,35.812912,127.161841,면적중심,45→52
5211111900,35.823971,127.13834,면적중심,45→52
5211112000,35.824454,127.156771,면적중심,45→52
5211112100,35.819076,127.159356,면적중심,45→52
5211112200,35.808584,127.143998,면적중심,45→52
5211112300,35.809963,127.138198,면적중심,45→52
5211112400,35.809856,127.134449,면적중심,45→52
5211112500,35.802506,127.158287,면적중심,45→52
5211112600,35.793324,127.152575,면적중심,45→52
5211112700,35.814783,127.134379,면적중심,45→52
5211112800,35.817704,127.122247,면적중심,45→52
5211112900,35.832338,127.115863,면적중심,45→52
5211113000,35.766035,127.132101,면적중심,45→52
5211113100,35.761749,127.111766,면적중심,45→52
5211113200,35.795452,127.139496,면적중심,45→52
5211113300,35.78525,127.134839,면적중심,45→52
5211113400,35.778726,127.125278,면적중심,45→52
5211113500,35.755602,127.089397,면적중심,45→52
5211113600,35.77002,127.071624,면적중심,45→52
5211113700,35.7969,127.120441,면적중심,45→52
5211113800,35.785906,127.100047,면적중심,45→52
5211113900,35.796264,127.080702,면적중심,45→52
5211114000,35.805968,127.12287,면적중심,45→52
5211114100,35.805784,127.099229,면적중심,45→52
5211114200,35.824707,127.09653,면적중심,45→52
5211114300,35.792732,127.1735,면적중심,45→52
5211114400,35.794941,127.196231,면적중심,45→52
5211114500,35.817311,127.075334,면적중심,45→52
5211114700,35.825991,127.146229,면적중심,45→52
5211310200,35.827981,127.134043,면적중심,45→52
5211310300,35.832649,127.159784,면적중심,45→52
5211310400,35.84229,127.147553,면적중심,45→52
5211310500,35.848604,127.13172,면적중심,45→52
5211310600,35.845503,127.113559,면적중심,45→52
5211310700,35.840951,127.136375,면적중심,45→52
5211310800,35.857071,127.106113,면적중심,45→52
5211310900,35.854432,127.095564,면적중심,45→52
5211311000,35.846262,127.093199,면적중심,45→52
5211311100,35.843332,127.17334,면적중심,45→52
5211311200,35.84137,127.192964,면적중심,45→52
5211311300,35.816784,127.198495,면적중심,45→52
5211311400,35.832743,127.170431,면적중심,45→52
5211311500,35.849435,127.160403,면적중심,45→52
5211311600,35.862875,127.15489,면적중심,45→52
5211311700,35.87655,127.146287,면적중심,45→52
5211311800,35.891844,127.138001,면적중심,45→52
5211311900,35.890747,127.12335,면적중심,45→52
5211312000,35.886643,127.103918,면적중심,45→52
5211312100,35.859902,127.126146,면적중심,45→52
5211312200,35.871639,127.122119,면적중심,45→52
5211312300,35.878668,127.067945,면적중심,45→52
5211312400,35.892524,127.065483,내부점보정,45→52
5211312500,35.879823,127.052549,면적중심,45→52
5211312600,35.877473,127.038289,면적중심,45→52
5211312700,35.861909,127.036399,면적중심,45→52
5211312900,35.881194,127.086681,면적중심,45→52
5211313000,35.860268,127.073843,면적중심,45→52
5211313100,35.839825,127.077942,면적중심,45→52
5211313200,35.854952,127.058398,면적중심,45→52
5211313300,35.865882,127.100742,면적중심,45→52
5211313400,35.882022,127.014377,면적중심,45→52
5211313500,35.890313,127.009987,면적중심,45→52
5211313600,35.891642,127.02654,면적중심,45→52
5211313700,35.871115,127.018221,면적중심,45→52
5211313800,35.830738,127.061842,면적중심,45→52
5211313900,35.867932,127.085103,면적중심,45→52
5213010100,35.989437,126.683657,면적중심,45→52
5213010200,35.987152,126.703911,면적중심,45→52
5213010300,35.990872,126.706847,면적중심,45→52
5213010400,35.984454,126.705063,면적중심,45→52
5213010500,35.986726,126.710013,면적중심,45→52
5213010600,35.978787,126.708448,면적중심,45→52
5213010700,35.981786,126.706856,면적중심,45→52
5213010800,35.980073,126.703507,면적중심,45→52
5213010900,35.980058,126.699437,면적중심,45→52
5213011000,35.973948,126.70409,면적중심,45→52
5213011100,35.976747,126.712236,면적중심,45→52
5213011200,35.98089,126.71231,면적중심,45→52
5213011300,35.981642,126.71511,면적중심,45→52
5213011400,35.983533,126.712642,면적중심,45→52
5213011500,35.983752,126.710075,면적중심,45→52
5213011600,35.981739,126.710399,면적중심,45→52
5213011700,35.984589,126.71373,면적중심,45→52
5213011800,35.986945,126.712,면적중심,45→52
5213011900,35.989124,126.71116,면적중심,45→52
5213012000,35.989319,126.714208,면적중심,45→52
5213012100,35.983044,126.716731,면적중심,45→52
5213012200,35.985521,126.71573,면적중심,45→52
5213012300,35.98535,126.7195,면적중심,45→52
5213012400,35.986019,126.716984,면적중심,45→52
5213012500,35.983832,126.718463,면적중심,45→52
5213012600,35.980919,126.718564,면적중심,45→52
5213012700,35.979363,126.72185,면적중심,45→52
5213012800,35.978195,126.719068,면적중심,45→52
5213012900,35.979265,126.715898,면적중심,45→52
5213013000,35.983888,126.724573,면적중심,45→52
5213013100,35.985913,126.725472,내부점보정,45→52
5213013200,35.974849,126.720318,면적중심,45→52
5213013300,35.973312,126.712737,면적중심,45→52
5213013400,35.972764,126.741076,면적중심,45→52
5213013500,35.971009,126.730482,면적중심,45→52
5213013600,35.980421,126.731248,면적중심,45→52
5213013700,35.98227,126.751959,면적중심,45→52
5213013800,35.99725,126.758844,면적중심,45→52
5213013900,35.967432,126.761037,면적중심,45→52
5213014000,35.961391,126.749261,면적중심,45→52
5213014100,35.964126,126.717292,면적중심,45→52
5213014200,35.963756,126.728403,면적중심,45→52
5213014300,35.951954,126.708646,면적중심,45→52
5213014400,35.962459,126.697073,면적중심,45→52
5213014500,35.948203,126.687599,면적중심,45→52
5213014600,35.970883,126.59428,내부점보정,45→52
5213014700,35.958239,126.558857,면적중심,45→52
5213014800,35.949558,126.531537,면적중심,45→52
5213014900,35.942243,126.671708,면적중심,45→52
5213015000,35.936245,126.652909,면적중심,45→52
5213015100,35.960975,126.65363,면적중심,45→52
5213015200,35.953525,126.60814,면적중심,45→52
5213025000,35.905706,126.691003,면적중심,45→52
5213031000,35.940925,126.740246,면적중심,45→52
5213032000,35.902157,126.760154,면적중심,45→52
5213033000,35.972271,126.859648,면적중심,45→52
5213034000,36.000467,126.879207,면적중심,45→52
5213035000,35.936456,126.831046,면적중심,45→52
5213036000,35.960584,126.786086,면적중심,45→52
5213037000,36.000495,126.790608,면적중심,45→52
5213038000,36.028511,126.833278,면적중심,45→52
5213039000,35.874736,126.508999,내부점보정,45→52
5213040000,35.911876,126.631746,면적중심,45→52
5214010100,35.941499,126.951122,면적중심,45→52
5214010200,35.940456,126.945572,면적중심,45→52
5214010300,35.939745,126.948007,면적중심,45→52
5214010400,35.937982,126.947648,면적중심,45→52
5214010500,35.938041,126.950189,면적중심,45→52
5214010600,35.930697,126.942994,면적중심,45→52
5214010700,35.936761,126.952912,면적중심,45→52
5214010800,35.934941,126.956893,면적중심,45→52
5214010900,35.93089,126.949247,면적중심,45→52
5214011000,35.923173,126.950386,면적중심,45→52
5214011100,35.926431,126.964312,면적중심,45→52
5214011200,35.940175,126.964377,면적중심,45→52
5214011300,35.949421,126.956666,면적중심,45→52
5214011400,35.949028,126.942452,면적중심,45→52
5214011500,35.958015,126.941506,면적중심,45→52
5214011600,35.939548,126.933642,면적중심,45→52
5214011700,35.923746,126.929334,면적중심,45→52
5214011800,35.972288,126.92344,면적중심,45→52
5214011900,35.973292,126.933794,면적중심,45→52
5214012000,35.978159,126.948646,면적중심,45→52
5214012100,35.964243,126.959755,면적중심,45→52
5214012200,35.957821,126.972289,면적중심,45→52
5214012300,35.957718,126.983314,면적중심,45→52
5214012400,35.938652,126.987632,면적중심,45→52
5214012500,35.923893,126.980708,면적중심,45→52
5214012600,35.907783,126.971703,면적중심,45→52
5214012700,35.961358,127.012646,면적중심,45→52
5214012800,35.972706,127.03872,면적중심,45→52
5214012900,35.976599,127.020709,면적중심,45→52
5214013000,35.985989,127.01511,면적중심,45→52
5214013100,35.984776,126.995113,면적중심,45→52
5214013200,35.982534,126.972117,면적중심,45→52
5214013300,35.992609,126.97598,면적중심,45→52
5214013400,35.968463,126.992848,면적중심,45→52
5214013500,35.946704,127.0008,면적중심,45→52
5214013600,35.939043,127.00954,면적중심,45→52
5214025000,36.061411,126.964388,면적중심,45→52
5214031000,35.937451,126.899706,면적중심,45→52
5214032000,36.017103,126.938227,면적중심,45→52
5214033000,36.040075,126.905106,면적중심,45→52
5214034000,36.093196,126.891556,면적중심,45→52
5214035000,36.095853,126.929689,면적중심,45→52
5214036000,36.122168,126.955392,면적중심,45→52
5214037000,36.060421,127.020903,면적중심,45→52
5214038000,36.118339,127.026205,면적중심,45→52
5214039000,36.051283,127.091205,면적중심,45→52
5214040000,36.0072,127.041723,면적중심,45→52
5214041000,35.973274,127.083953,면적중심,45→52
5214042000,35.926743,127.023457,면적중심,45→52
5214043000,36.020399,126.993539,면적중심,45→52
5214044000,36.106433,126.99554,면적중심,45→52
5218010100,35.578093,126.857873,면적중심,45→52
5218010200,35.567416,126.860634,면적중심,45→52
5218010300,35.561102,126.871275,면적중심,45→52
5218010400,35.556919,126.853621,면적중심,45→52
5218010500,35.57237,126.843431,면적중심,45→52
5218010600,35.587817,126.843896,면적중심,45→52
5218010700,35.571225,126.827554,면적중심,45→52
5218010800,35.56081,126.825883,면적중심,45→52
5218010900,35.547699,126.838637,면적중심,45→52
5218011000,35.548644,126.817147,면적중심,45→52
5218011100,35.535975,126.831144,면적중심,45→52
5218011200,35.544558,126.890086,면적중심,45→52
5218011300,35.539976,126.874187,면적중심,45→52
5218011400,35.530982,126.862814,면적중심,45→52
5218011500,35.512037,126.861304,면적중심,45→52
5218011600,35.531742,126.843753,면적중심,45→52
5218011700,35.53294,126.919231,면적중심,45→52
5218011800,35.514154,126.896005,면적중심,45→52
5218011900,35.495153,126.9116,면적중심,45→52
5218012000,35.608286,126.852583,면적중심,45→52
5218012100,35.594288,126.864709,면적중심,45→52
5218012200,35.5712,126.883916,면적중심,45→52
5218012300,35.602849,126.81438,면적중심,45→52
5218012400,35.59123,126.814794,면적중심,45→52
5218012500,35.579808,126.824381,면적중심,45→52
5218012600,35.605005,126.834385,면적중심,45→52
5218012700,35.490542,126.851099,면적중심,45→52
5218025000,35.701419,126.871709,면적중심,45→52
5218031000,35.596352,126.906228,면적중심,45→52
5218032000,35.503294,126.798666,면적중심,45→52
5218033000,35.559903,126.78105,면적중심,45→52
5218034000,35.606007,126.758063,면적중심,45→52
5218035000,35.651239,126.768249,면적중심,45→52
5218036000,35.629946,126.827563,면적중심,45→52
5218037000,35.666677,126.829206,면적중심,45→52
5218038000,35.646787,126.886018,면적중심,45→52
5218039000,35.65692,126.936656,면적중심,45→52
5218040000,35.716481,126.928264,면적중심,45→52
5218041000,35.649295,126.986444,면적중심,45→52
5218042000,35.579385,126.964765,면적중심,45→52
5218043000,35.551251,127.049629,면적중심,45→52
5218044000,35.625975,127.054427,면적중심,45→52
5219010100,35.41145,127.382667,면적중심,45→52
5219010200,35.407801,127.379531,면적중심,45→52
5219010300,35.40874,127.388049,면적중심,45→52
5219010400,35.404824,127.383077,면적중심,45→52
5219010500,35.401785,127.378106,면적중심,45→52
5219010600,35.402957,127.371242,면적중심,45→52
5219010700,35.396048,127.36431,면적중심,45→52
5219010800,35.410662,127.370069,면적중심,45→52
5219010900,35.411098,127.360299,면적중심,45→52
5219011000,35.414275,127.34877,면적중심,45→52
5219011100,35.41872,127.381528,면적중심,45→52
5219011200,35.432692,127.382271,면적중심,45→52
5219011300,35.452292,127.380575,면적중심,45→52
5219011400,35.440638,127.358822,면적중심,45→52
5219011500,35.42599,127.364844,면적중심,45→52
5219011600,35.41746,127.394866,면적중심,45→52
5219011700,35.427449,127.400849,면적중심,45→52
5219011800,35.440289,127.404414,면적중심,45→52
5219011900,35.445802,127.423778,면적중심,45→52
5219012000,35.456563,127.413196,면적중심,45→52
5219012100,35.391678,127.378738,면적중심,45→52
5219012200,35.389769,127.390413,면적중심,45→52
5219012300,35.408965,127.401685,면적중심,45→52
5219025000,35.430531,127.535431,면적중심,45→52
5219031000,35.380691,127.454233,면적중심,45→52
5219032000,35.333731,127.375287,면적중심,45→52
5219033000,35.357174,127.343777,면적중심,45→52
5219034000,35.384886,127.303877,면적중심,45→52
5219035000,35.340056,127.280983,면적중심,45→52
5219036000,35.363248,127.230646,면적중심,45→52
5219037000,35.425374,127.315355,면적중심,45→52
5219038000,35.478276,127.351888,면적중심,45→52
5219039000,35.525048,127.369885,면적중심,45→52
5219040000,35.515756,127.416572,면적중심,45→52
5219041000,35.496703,127.472791,면적중심,45→52
5219042000,35.431095,127.459594,면적중심,45→52
5219045000,35.510783,127.593569,면적중심,45→52
5219046000,35.379021,127.592683,면적중심,45→52
5219047000,35.465074,127.612926,면적중심,45→52
5221010100,35.803207,126.888931,면적중심,45→52
5221010200,35.794476,126.896485,면적중심,45→52
5221010300,35.785547,126.896746,면적중심,45→52
5221010400,35.805341,126.908708,면적중심,45→52
5221010500,35.81487,126.921664,면적중심,45→52
5221010600,35.805479,126.935345,면적중심,45→52
5221010700,35.807945,126.876868,면적중심,45→52
5221010800,35.817645,126.869315,면적중심,45→52
5221010900,35.796382,126.874606,면적중심,45→52
5221011000,35.792795,126.882339,면적중심,45→52
5221011100,35.809013,126.86335,면적중심,45→52
5221011200,35.817831,126.891017,면적중심,45→52
5221011300,35.829719,126.905376,면적중심,45→52
5221011400,35.826937,126.931316,면적중심,45→52
5221011500,35.766465,126.90831,면적중심,45→52
5221011600,35.78203,126.922694,면적중심,45→52
5221011700,35.789978,126.929316,면적중심,45→52
5221011800,35.77611,126.914165,면적중심,45→52
5221011900,35.806326,126.84198,면적중심,45→52
5221012000,35.783308,126.8745,면적중심,45→52
5221012100,35.772009,126.859585,면적중심,45→52
5221012200,35.764244,126.850774,면적중심,45→52
5221012300,35.764899,126.874873,면적중심,45→52
5221012400,35.765148,126.890037,면적중심,45→52
5221012500,35.789356,126.8572,면적중심,45→52
5221012600,35.794643,126.844727,면적중심,45→52
5221012700,35.776221,126.88949,면적중심,45→52
5221012800,35.768347,126.941454,면적중심,45→52
5221012900,35.758496,126.926976,면적중심,45→52
5221013000,35.753824,126.904762,면적중심,45→52
5221025000,35.868683,126.823225,면적중심,45→52
5221032000,35.774225,126.808004,면적중심,45→52
5221033000,35.845794,126.887397,면적중심,45→52
5221034000,35.844687,126.971012,면적중심,45→52
5221035000,35.887732,126.963331,면적중심,45→52
5221036000,35.738754,126.844497,면적중심,45→52
5221038000,35.886044,126.904672,면적중심,45→52
5221039000,35.887573,126.850746,면적중심,45→52
5221040000,35.818312,126.810748,면적중심,45→52
5221041000,35.853227,126.74399,면적중심,45→52
5221042000,35.780871,127.017876,면적중심,45→52
5221043000,35.742705,126.95693,면적중심,45→52
5221044000,35.788734,126.960383,면적중심,45→52
5221045000,35.714967,127.029558,면적중심,45→52
5221046000,35.824412,126.735224,면적중심,45→52
5271025000,35.912982,127.085422,면적중심,45→52
5271025300,35.950183,127.13773,면적중심,45→52
